@attribute X20512 numeric
@attribute X20799 numeric
@attribute X20898 numeric
@attribute X21009 numeric
@attribute X21081 numeric
@attribute X21166 numeric
@attribute X21292 numeric
@attribute X21782 numeric
@attribute X22083 numeric
@attribute lung.columns.tissue {normal,tumor}

@data

9.42411,9.47264,10.4135,10.2985,6.49138,10.5186,9.85505,9.70967,9.02309,6.43113,7.46935,8.14034,10.6695,10.0096,7.5204,9.6483,9.66962,7.19565,6.78496,9.07441,9.08366,6.77039,9.25549,6.9055,7.40045,6.50433,5.60065,4.30254,9.69547,7.09039,5.80193,7.23683,7.61022,5.48912,7.97714,6.95422,9.96317,7.97306,9.54675,9.81374,8.20604,5.56568,7.74689,5.81741,7.87179,5.81177,8.32792,5.00794,7.16351,7.26282,7.29629,6.6389,6.70338,6.99594,5.61622,7.40839,6.88611,8.82772,9.04905,7.98795,8.08362,6.97855,13.6098,7.35178,4.97597,6.75392,7.45995,9.05053,7.36709,5.80178,5.46336,5.87242,5.57404,6.7423,6.39742,5.97036,6.88106,5.42839,8.54398,5.56886,5.07975,7.13393,5.95303,11.8612,7.94325,9.03624,8.25908,6.20426,8.32624,4.49005,5.20327,4.77044,6.46069,8.86065,6.39723,4.66353,9.9339,9.8314,7.37136,5.68788,normal
9.65643,9.42108,10.2941,10.5647,8.10731,10.3714,9.4547,9.74253,9.03263,6.33908,7.32011,8.32576,10.6588,9.83139,7.77172,9.67268,10.3564,7.64274,6.81248,8.64704,8.9191,7.06592,9.13742,6.27956,7.16574,6.52675,5.35365,4.54579,9.90866,7.13758,5.82129,7.04007,7.5228,5.60392,7.73238,6.95687,8.70651,8.32485,9.35603,9.87117,8.21916,5.37267,7.79838,5.79252,7.82215,5.57888,7.91724,4.93114,6.62789,7.13202,7.01714,6.21388,6.61466,6.94993,5.6688,7.21151,6.82068,9.207,8.84434,8.06546,8.36434,6.70514,13.4866,7.22042,4.97539,6.88126,7.65801,8.83489,7.34705,5.98652,5.46607,5.52236,5.72885,6.8151,6.58279,6.05159,7.04569,5.10391,8.68448,5.96953,5.11108,6.78321,6.05957,11.4555,7.90252,8.90293,8.27825,6.12789,7.6199,4.50379,5.52668,4.79011,6.52772,8.52793,6.49387,4.51568,9.72693,10.0173,7.49529,5.86877,normal
9.27261,9.33317,10.8166,10.508,8.0147,10.7399,9.45229,9.76755,8.66864,6.66529,7.54557,7.5624,10.7386,10.045,7.83677,8.96808,10.0081,7.54393,7.03288,9.03474,9.03637,6.87825,9.28066,6.74172,7.55807,6.60674,5.59619,4.51263,9.72475,7.09088,6.13137,6.42763,7.72867,5.39394,8.00227,6.87958,8.9744,8.33856,9.53237,10.0829,8.46416,5.78717,7.68787,5.64764,7.59667,6.07212,7.81457,5.06433,6.95902,7.46671,7.19512,6.69254,6.48594,7.0637,5.44934,7.31097,6.76273,9.81328,8.85386,7.82794,8.41455,6.83986,13.5847,7.3984,4.98375,6.96426,8.08794,9.10748,7.18702,5.85325,5.40522,6.26345,5.32912,6.38248,7.51529,5.92137,7.05914,5.38484,8.33966,5.49453,5.07615,7.04113,6.00403,11.9107,7.82672,9.11691,8.22731,6.19055,8.24404,4.56055,5.37648,4.86186,6.72325,8.96596,6.41279,4.55648,10.2071,9.85817,7.30431,5.81973,normal
9.58668,8.92187,9.77386,10.2466,6.47014,9.97328,10.0433,9.43437,8.86003,6.61037,7.26666,7.4996,10.2921,9.68,7.66558,8.39133,9.22141,7.86094,6.43712,9.38041,9.07757,7.66872,8.89913,6.32248,7.55387,6.93995,5.48608,4.62998,9.49068,7.28454,6.2037,6.69614,8.03838,5.67199,7.91667,7.00967,9.85466,8.16133,9.35208,9.57072,8.17983,5.42997,7.63597,5.68311,7.98804,5.40957,7.9444,5.35348,6.93146,7.19697,6.9401,6.43799,6.66009,6.93435,5.65237,6.93761,7.11393,8.86565,8.94864,7.85942,8.30543,6.79771,13.1293,7.36763,5.30021,7.28665,7.63341,8.86791,7.40272,5.69833,5.42028,6.3449,5.74874,6.62249,7.05849,6.34596,7.23681,6.14122,8.7377,5.90326,5.27254,7.13701,5.80424,11.9261,7.79736,8.65787,8.2818,6.17365,8.26136,4.47814,5.99816,4.76158,6.81678,8.5778,6.89572,4.59889,9.94233,9.85421,7.52685,5.62393,normal
9.48822,8.85023,10.0348,10.2136,6.65402,9.8436,9.64055,9.60087,8.82441,6.49616,7.14599,7.76163,10.4734,9.61616,7.95165,9.40067,9.29125,7.84527,6.74724,8.93676,9.00954,7.59174,9.27699,6.37457,7.40895,6.75888,5.81198,4.57699,9.66967,7.11419,6.11857,6.29671,7.89282,5.66172,7.98221,6.89352,8.95149,8.00559,9.44936,9.74728,8.69901,5.4237,7.9693,6.14798,7.83456,5.48924,8.21109,5.22092,6.91921,7.37866,6.95003,6.479,6.59271,6.9237,5.83066,6.98052,6.84023,9.02814,8.88167,7.94034,8.14866,6.4964,13.622,7.52027,5.09782,7.0589,7.91056,8.60034,7.62662,6.05538,5.65147,5.7151,5.72566,6.84744,6.49629,6.37451,7.14272,5.51115,8.60555,5.87314,5.19611,7.00366,5.97214,12.4992,7.90613,8.98452,8.31609,6.16341,7.83726,4.47716,5.96541,4.80533,6.60002,8.65602,6.63665,4.55638,9.77805,9.70394,7.78919,5.79394,normal
9.31708,8.95985,10.0903,10.1638,7.14344,10.3338,9.40839,9.47981,8.43952,6.29299,7.03612,7.38887,10.0506,9.83831,7.77863,8.24965,9.46812,7.51553,6.77637,9.44512,9.157,7.68403,8.99366,6.26963,7.20432,6.41781,5.76534,4.55055,9.55617,6.85508,6.57507,6.25817,8.29555,6.0501,8.2884,6.96994,11.9669,8.00344,9.4973,9.36535,8.24913,5.91153,7.71112,5.80405,7.93944,5.62319,7.86783,5.70046,6.41363,7.37057,6.80274,7.12127,6.88568,7.08028,5.48391,7.21132,7.32633,8.56741,8.25614,7.12506,8.44439,6.58648,13.6134,7.51447,4.9239,7.65137,7.82365,8.88131,7.45943,5.72194,5.2614,5.62651,5.65689,6.82628,6.44003,6.34338,7.33635,5.59459,8.71547,6.19458,5.52059,7.23202,5.85954,11.0118,7.73741,8.66448,8.32308,6.72757,7.92602,4.44567,5.89168,4.8271,6.87258,8.87258,6.54182,4.67039,9.96616,9.8308,7.51189,5.767,normal
9.93427,8.63722,9.93387,10.4961,6.60466,10.6407,9.92208,9.71076,8.93707,7.01013,7.53972,8.5854,10.5902,9.53754,8.08247,8.25061,9.89312,7.46102,6.46951,8.76651,8.74962,6.75046,8.73686,5.76877,7.30468,6.43021,5.55927,4.71773,9.59127,7.25082,6.06319,7.2771,7.96206,5.49403,7.85673,6.90404,9.33956,7.99003,9.63303,9.83134,8.5824,5.27317,7.7285,6.12966,7.77101,5.38214,8.34613,5.30365,6.87563,6.92266,6.94519,6.57262,6.61699,7.21808,5.68693,7.02499,6.82204,8.20883,9.28438,8.33296,8.88881,6.79065,13.5758,7.65171,5.24318,6.86355,7.59044,8.40094,7.71057,5.99434,5.71132,6.92764,5.69374,6.54802,6.74741,6.24331,7.24946,5.3869,8.56689,5.93723,5.10749,6.92742,6.01668,11.7409,7.67883,9.06882,8.26472,6.14557,8.22019,4.50612,5.55904,4.7089,6.57289,8.4434,6.6246,4.47239,9.67697,10.0509,7.4707,5.69442,normal
8.85056,8.65977,9.95189,10.5726,5.966,9.73475,9.03913,9.33477,8.2108,6.01449,7.00346,7.91574,10.4905,9.9278,7.66516,11.1085,8.79929,7.77294,6.95686,8.44955,9.26927,7.01005,9.28937,6.6261,7.94076,6.5159,5.50316,4.39517,9.96015,7.26496,6.60747,7.02321,8.33996,5.59555,8.60438,7.20262,9.29126,7.68308,9.25367,9.2332,8.62119,5.71444,7.90561,5.57673,7.99042,5.87707,7.98422,5.49619,7.36285,6.96446,7.13955,6.97928,7.27227,7.42205,5.67811,7.01884,6.97121,8.87031,8.42586,7.48676,8.35878,7.08248,13.6839,7.01396,5.30491,7.17669,7.65125,9.1713,7.6311,6.15953,5.65493,6.43245,6.04367,6.87277,6.90376,6.53731,7.3562,6.06287,8.91879,5.98926,5.22961,7.41016,5.71983,12.0271,7.78524,8.85241,8.7589,6.09863,7.93523,4.61582,5.45941,4.94395,6.65928,8.6632,6.83699,4.62636,9.38233,9.35346,7.99881,5.48471,normal
9.90697,9.17158,10.193,10.4929,7.45713,10.431,10.5187,9.97184,9.02985,7.13503,7.96729,8.92345,10.7019,8.98788,8.28216,7.75311,9.95912,7.48735,6.53595,8.55311,8.81662,7.62433,8.55085,5.79113,7.57981,6.34658,5.54151,4.70844,9.93379,7.05129,6.27223,7.84309,7.71989,5.54446,7.55637,7.08581,9.24092,8.20228,9.73449,10.0109,8.55342,5.34793,7.63805,6.52509,7.55488,5.33509,8.22308,4.98102,7.14942,7.11769,6.96606,6.31661,6.4968,6.67803,5.6263,6.72287,6.9099,9.10063,9.38102,8.39147,8.36819,6.56322,13.4476,7.8908,5.07641,6.84844,7.71236,8.64961,7.23432,6.0315,5.50088,6.32558,5.79065,6.69479,7.57387,5.95106,6.95046,5.37854,8.78169,5.52004,5.00858,6.8992,5.79342,12.2048,7.93357,9.32538,8.20713,6.19101,8.00418,4.56442,5.61284,4.60885,6.3784,9.1006,6.30634,4.46075,9.70511,10.2113,7.29784,5.64841,normal
9.39696,9.20181,10.4827,10.1103,6.71863,10.505,9.62427,9.71331,8.86259,6.53454,6.90262,7.8861,10.8457,10.4451,8.33922,8.93912,9.53731,7.24164,6.70533,9.07393,9.21364,7.41598,9.58372,6.93868,7.1545,6.75403,5.75293,4.25893,9.72411,6.98619,6.09794,5.95158,7.91596,5.43375,8.4801,6.65295,9.0413,7.89261,9.60338,9.90203,8.08842,6.18421,7.57374,6.22397,7.9963,6.63803,7.96525,5.92396,6.98759,7.27081,6.98064,7.06005,6.6957,7.46582,5.39916,7.56021,7.38156,8.9251,8.94594,7.73766,8.37791,6.82181,13.4569,7.05699,5.05187,6.83435,7.28451,9.32631,7.10007,5.60124,5.37887,5.44068,5.5108,6.62705,6.5895,5.97997,6.91087,5.40067,8.49325,5.65337,5.68641,7.22915,6.1146,12.0603,7.73149,9.02229,8.06814,6.29192,7.8587,4.79581,5.36093,5.0853,6.55118,8.57166,6.19738,5.08625,10.017,9.68579,7.61921,5.90484,normal
9.33591,9.17185,10.2086,10.5168,5.576,10.0993,10.0756,9.98132,8.83793,6.56769,7.07931,7.56951,10.4809,10.0593,7.62212,8.16054,9.30864,7.10295,6.72479,9.31246,9.30971,7.32118,9.27445,7.04348,7.2882,6.40567,5.38806,4.26067,9.59592,6.92227,5.83403,6.02636,7.98708,5.58884,8.38056,6.72469,12.1347,8.02127,9.57673,9.98043,8.28364,6.20267,7.6243,6.51041,7.93969,6.32652,7.97133,5.21781,6.96658,6.98732,6.98257,6.82917,6.68488,7.00396,5.39297,7.47029,6.86396,8.38439,8.86099,7.73985,8.38474,7.03139,13.5446,7.01875,4.86404,7.24817,7.49001,9.30204,7.30417,5.75195,5.35377,6.3994,5.48773,6.58228,6.03203,6.02402,7.29671,5.65056,8.81954,6.56027,5.15743,7.31886,6.021,12.1028,8.05775,8.99033,8.13339,6.36579,7.40263,4.85905,6.05585,4.82534,6.67035,8.83714,6.29288,4.8785,10.0339,9.58187,7.58194,5.4064,normal
9.39396,9.0077,10.1479,9.97969,6.65703,10.5593,9.91446,9.48405,8.5523,6.40866,7.36041,8.24194,10.2387,9.74458,7.83412,8.89046,9.29286,7.61248,6.60627,8.88428,9.02193,7.20436,8.9327,6.2631,7.55234,6.44853,5.40875,4.35193,9.62642,7.08968,6.23342,7.24681,7.80232,5.71822,7.84079,6.94883,9.90594,8.05302,9.55365,9.67293,8.45422,5.42265,7.93786,5.935,7.93367,5.53252,7.96006,5.22092,6.59503,7.23177,7.04875,6.66127,6.7162,6.92708,5.68717,6.99338,6.82844,9.06022,9.24942,7.88093,8.38654,6.68044,13.8545,7.45035,5.09033,7.11572,7.70513,8.93536,7.36643,6.02858,5.52801,6.84432,5.65983,6.80205,8.78068,6.47525,7.19268,5.29449,8.70241,5.71526,5.20549,7.06934,5.81914,11.3322,7.87546,8.98389,8.54115,6.26896,8.20673,4.49268,5.65713,4.84665,6.60621,8.81968,6.60094,4.55976,9.55876,9.63765,7.71187,5.49646,normal
9.50142,9.36132,10.0544,10.0698,9.4815,10.5227,9.68199,9.87655,8.74973,6.30863,7.60107,8.24727,9.20534,9.80905,7.42329,9.55244,9.4699,7.78174,6.64646,9.12948,9.04359,7.72882,8.64305,6.86756,7.57365,6.75937,5.55744,4.64698,9.27236,6.95193,5.91688,6.81175,7.68693,5.47681,8.10274,6.78891,10.2834,8.33632,9.2779,10.4047,8.49054,5.52356,7.41226,5.84481,8.01967,5.86653,7.54873,5.0113,7.22106,6.87973,7.04524,6.40344,6.69091,7.04467,5.67272,7.55751,6.66631,9.2563,8.88596,7.44804,7.95478,6.63096,13.4523,7.8033,4.79806,6.78136,8.16629,9.10434,7.32017,6.02858,5.21851,6.04031,5.09269,6.81775,7.96667,6.07046,6.89397,5.33547,8.78698,5.4131,5.03581,6.8773,5.97363,11.5309,8.1029,8.99459,8.54867,6.12348,8.24973,4.50151,6.03184,4.73038,6.62762,9.2415,6.48231,4.70886,10.165,9.75875,7.38621,5.6627,normal
9.56995,9.28033,10.5203,10.3888,6.671,10.5974,9.72476,9.58513,8.69617,6.33517,7.23658,7.43183,10.2063,9.47951,7.70785,9.62172,10.3448,7.52382,6.7221,9.6139,9.04783,6.61397,9.41669,6.4586,6.93461,6.46531,5.69754,4.45768,9.63602,6.85159,6.03408,6.32322,7.90634,5.6006,8.07736,6.83714,9.27879,8.19799,9.39312,10.002,8.07484,5.5518,7.63318,5.57073,7.8425,6.08213,8.23008,5.0355,6.95444,7.56014,7.08168,6.6176,6.85205,6.96345,5.65175,7.05324,6.84789,9.02002,8.79846,7.8719,8.25629,6.77922,13.7147,7.6097,5.36395,6.84025,7.61525,9.10668,7.23317,5.8519,5.2954,5.79676,5.72493,6.65756,6.9193,6.01069,7.18382,5.67358,8.59205,5.57685,5.19651,6.92297,6.03163,11.7155,7.94591,8.88967,8.29755,6.29254,8.57803,4.33565,5.32942,4.81187,6.5532,8.76114,6.53206,4.70631,10.383,9.89813,7.5486,5.77549,normal
9.27491,9.32932,10.5777,10.1594,8.03836,10.408,9.4229,9.7217,8.80562,6.34118,7.32212,7.37853,10.5464,9.9703,7.65199,8.84332,9.74899,7.48927,6.76383,9.20505,9.02811,6.7709,8.97855,7.18605,7.38313,6.62904,5.69885,4.45646,9.44036,7.23584,6.07402,6.28267,7.76888,5.66098,8.01153,7.00501,10.8178,8.24713,9.69996,9.80152,8.1625,6.17623,7.89625,5.87893,7.90944,5.96193,8.05606,4.95144,6.79385,7.25091,7.46283,6.74294,6.85336,7.06314,5.68609,7.21657,7.02202,9.09916,8.82215,7.88934,8.22513,7.17625,13.6437,7.172,4.98095,6.8366,7.76808,9.28636,7.4397,5.93168,5.47122,6.07766,5.74545,6.85808,6.54931,6.42169,6.93906,5.77489,8.48826,5.47041,5.06941,7.01462,5.64344,11.9635,7.94996,8.91698,8.56404,6.29986,8.11379,4.52568,5.49028,4.88561,6.59907,8.78,6.18227,4.6525,10.1916,9.81971,7.54225,5.45142,normal
9.88333,8.90004,9.65114,10.3846,5.39667,10.3221,9.79748,9.72084,8.88823,6.38892,7.3335,8.08019,9.91987,9.67886,8.19686,10.1547,9.1958,8.05408,6.81026,8.83624,9.1184,6.89822,9.23332,5.86148,8.49969,6.46878,5.6435,4.56343,9.36395,6.94952,6.04293,6.63919,7.89568,5.65684,8.09149,6.80011,9.57694,8.36006,9.37075,9.86647,8.27766,5.53551,8.02133,5.99801,8.08504,5.4378,8.58941,5.17191,6.47943,7.10708,6.90795,6.48421,6.67981,7.04212,5.56585,7.12254,6.85452,9.72879,9.1341,8.09183,8.04401,6.38299,13.5958,7.35116,5.12353,7.00123,7.97854,8.79522,7.57695,5.75159,5.43065,6.47491,5.61425,6.74879,9.87071,6.17353,7.11225,5.64874,8.48014,5.67596,5.10356,6.97506,5.94083,12.5262,7.97146,9.57763,8.27941,6.24413,8.10883,4.39199,5.41429,4.93899,6.97201,8.90084,7.23457,4.57222,10.0888,9.85507,7.90598,5.5605,normal
9.60973,9.45658,10.6444,10.3055,8.12304,10.5784,9.37084,9.60336,8.70018,6.5437,7.63707,8.36455,10.625,10.1165,8.0548,9.69565,10.1414,7.14011,6.91285,8.72674,9.17577,7.11458,9.36055,6.6531,7.38447,6.56275,5.65703,4.22889,9.81807,7.0219,5.83063,6.61515,7.83634,5.57884,8.20234,6.71584,11.9167,8.0444,9.49355,9.84845,7.78974,5.56358,7.51548,5.82172,7.69375,5.76064,8.41397,4.92773,6.82701,7.27569,7.01472,6.49365,6.42223,7.02948,5.47933,7.27041,6.77636,9.33101,8.93031,8.20542,8.10984,6.8838,13.4481,7.30206,5.15076,6.81149,7.66985,8.84295,7.10134,5.73678,5.38595,6.18388,5.43551,6.53339,7.61199,5.88607,6.92267,6.13426,8.43601,5.63224,5.20546,6.99175,6.04459,11.8179,7.88706,8.8552,8.06629,6.15129,8.27128,4.68647,5.38288,4.66886,6.29434,8.73674,6.20264,4.52584,9.79659,9.89492,7.35794,5.64944,normal
8.50836,8.7311,9.74857,9.20324,6.5389,10.0836,9.66235,9.50574,8.08244,6.39817,6.56618,6.99848,9.65132,9.78415,7.48035,8.08755,9.16852,7.33114,6.62889,9.3592,9.19017,7.46086,9.05632,6.53449,7.97021,7.5567,5.48901,4.22793,9.35346,7.20588,6.27951,7.10465,8.89299,6.24939,8.29706,7.46696,10.2675,7.30418,9.0411,9.12193,7.42991,6.93585,7.72431,5.94489,8.48991,6.22771,7.61519,5.6362,7.31898,7.2294,6.67969,7.64248,7.09396,7.15421,5.5224,7.23131,8.5304,9.01342,8.28476,7.06496,8.28369,7.2752,13.1723,7.04582,4.83863,8.38282,7.41259,9.3374,7.65371,5.63989,5.52111,6.98275,5.37687,6.64271,8.53336,6.66306,8.03718,5.54921,8.5399,5.76279,5.40593,7.74067,5.98898,12.4933,7.36987,8.54313,8.46727,6.55844,8.33658,4.30087,6.228,5.23501,6.97551,8.69253,6.07794,5.81917,9.79248,9.37979,7.43029,5.26685,normal
9.79642,9.09795,9.891,10.4019,6.03616,10.3484,9.22412,9.67568,9.11453,6.88091,7.28235,8.49448,10.8523,9.69519,8.24763,8.79776,9.18969,7.62424,6.80019,8.93047,9.03839,7.50537,9.18583,6.01008,7.32824,6.58245,5.6325,4.71983,9.57779,7.16809,6.44669,6.26667,7.97638,5.64146,7.63809,6.90895,9.28548,8.16324,9.43035,9.62608,8.00537,5.45658,7.6765,6.03129,7.90604,5.31237,8.34205,5.3456,6.86492,7.17257,6.81831,6.54974,6.68392,7.06119,5.4215,6.86628,7.03697,8.14344,9.11205,7.99315,8.16185,6.5537,13.4563,7.14024,5.21149,7.18397,7.53058,8.56776,7.38868,5.89159,5.62487,5.66393,5.88851,6.57639,6.37675,6.43097,7.37884,6.72647,8.73191,5.72896,5.29338,6.90853,6.06137,12.1428,7.78452,9.02121,8.25194,6.16812,7.66877,4.52353,5.78877,4.67624,6.95641,8.63932,6.57886,4.47169,9.60759,9.83219,7.40913,5.78129,normal
9.56386,8.97224,9.77653,10.3659,6.89647,9.99326,9.40779,9.54308,8.99104,6.63607,7.40208,7.9564,10.4544,9.54961,7.87953,10.6726,9.59427,7.83694,6.9148,8.75133,8.979,6.91506,9.32734,6.08574,7.39928,6.48966,5.33185,4.58968,9.70577,6.98843,6.14424,6.44714,7.95859,5.76676,7.80835,6.81394,9.30486,8.24842,9.54722,9.47388,8.4988,5.20298,7.70504,6.02058,7.74099,5.54901,8.13556,5.25763,6.8098,6.95592,6.97289,6.5078,6.7436,7.02303,5.68677,6.8085,6.88482,8.50929,8.95934,8.37502,8.31483,6.56847,13.4963,7.14974,5.04968,7.05589,7.59779,8.64401,7.41445,5.97334,5.61269,5.89924,6.15268,6.62723,6.26472,6.2786,7.24249,5.8763,8.96894,5.71196,5.045,7.08797,5.79914,11.8881,7.83563,8.91754,8.23861,6.09161,8.14452,4.36834,5.77189,4.64267,6.63017,8.36658,6.53095,4.67943,9.38463,9.76908,7.37048,5.62565,normal
9.28548,8.67306,10.1764,10.1122,7.46969,10.8686,9.67689,9.77641,8.46992,6.85642,7.35476,7.98985,10.2151,9.86102,8.09418,8.37917,10.3667,7.06418,6.75444,10.0286,9.08571,7.39475,8.87462,6.74753,7.43796,6.70106,5.4646,4.42175,9.28072,7.18787,6.3534,6.92184,8.05573,5.75908,8.36203,7.28282,11.5444,7.86694,9.31701,9.84234,8.12746,5.81562,7.73054,6.47282,7.92505,6.17337,8.26319,5.22864,7.02276,7.1341,6.89546,6.9593,6.77515,7.11269,5.70182,7.52038,7.50496,8.1821,8.58263,7.99203,8.57432,7.0553,13.7272,8.14654,5.07656,7.47959,7.65919,9.12085,7.61783,5.82977,5.72567,8.24206,5.51891,6.71528,6.94099,6.32497,7.35686,5.71295,8.61707,5.70291,5.46595,7.40104,6.10859,11.0065,7.88928,8.50788,8.42326,6.41117,9.28218,4.86568,5.82044,5.0276,6.693,9.12526,6.23148,4.72701,10.9396,9.49929,7.58715,5.50872,normal
9.78776,8.96225,9.77743,10.6622,6.10553,10.2533,9.75724,9.16668,9.28053,6.47726,7.44252,8.7514,9.83779,9.62606,7.99762,10.2179,9.07777,7.77572,6.67111,8.82253,8.97501,7.2737,9.67798,6.37212,6.98042,6.54897,5.5986,4.23004,9.1118,7.29625,6.4381,6.4396,7.96191,5.75052,7.7497,6.78081,10.3179,7.89771,9.40892,9.8937,8.22338,5.51988,7.64672,5.99832,7.93044,5.4248,8.58423,5.48393,6.72533,7.10116,6.97662,6.69321,6.60675,7.02695,5.72309,7.18827,7.20929,7.90669,9.29188,7.7991,8.3893,6.57537,13.7868,6.92737,5.21519,7.26056,7.93866,8.71539,7.84217,6.0238,5.46591,7.13833,5.84206,6.87956,6.70357,6.46749,7.17522,5.25677,8.70342,5.88562,5.12144,7.33377,5.717,12.1174,7.72362,8.7451,8.58457,6.11739,8.32411,4.44084,5.68455,4.87146,7.08769,8.77844,6.90438,4.59272,9.68606,9.79752,7.69509,5.60563,normal
9.74706,9.26856,9.86803,10.7022,6.51977,10.2224,9.76067,9.3734,9.23446,6.3675,7.47184,8.32356,10.3787,9.91701,7.8588,9.94787,9.6816,7.46413,6.7766,9.28135,9.28787,6.76061,9.44671,6.19723,7.23164,6.57871,5.32786,4.52696,9.67368,7.21743,6.10076,6.17835,8.03847,5.72071,7.98845,6.82714,10.5013,8.18187,9.57874,9.87795,8.14189,5.45061,7.57175,6.14681,7.83476,5.41163,8.06032,5.19633,6.81876,7.26964,7.09863,6.63465,6.90592,6.85925,5.43645,7.05975,6.9099,8.95502,8.79349,8.13257,8.39915,6.60639,13.4301,7.55729,4.98086,6.82832,7.31101,8.73766,7.27788,5.6512,5.47258,7.05401,5.64468,6.67099,6.50728,6.27374,7.24622,5.64947,8.6059,5.73299,5.12594,6.98857,5.74513,11.8041,7.81772,8.63589,8.42411,6.2094,8.42331,4.52801,5.45378,4.80413,6.75854,8.76873,6.73462,4.62984,9.83644,9.93824,7.33826,5.73253,normal
9.06382,9.1187,10.1865,10.1004,6.34811,10.3291,9.34849,9.31551,9.04713,6.21237,7.09077,7.90122,10.0606,10.1293,7.87469,9.75403,9.50068,7.46282,6.92465,9.03774,9.23276,7.3719,9.46141,6.63817,7.49091,6.74665,5.50332,4.21067,9.58562,7.28701,6.28755,6.40566,8.03883,5.77622,8.45863,7.08808,9.38773,8.17676,9.40295,9.55505,7.94198,5.91944,8.06134,5.47982,8.11589,5.74273,8.06812,5.61081,7.12125,7.0252,6.9974,6.81098,6.83431,7.14814,5.82978,7.54489,7.34939,8.86244,8.56988,7.49967,8.15231,6.68307,13.3486,7.21824,5.41593,7.38285,7.70557,9.15375,7.57778,5.88606,5.54573,6.77735,5.54424,6.71819,6.32988,6.38965,7.49767,5.75894,8.84295,6.04634,5.32569,7.27862,6.21788,12.4734,7.69929,8.40803,8.35905,6.44035,8.33686,4.57901,5.7477,4.94095,7.08695,8.78194,6.46833,4.73642,9.63234,9.84307,7.81039,5.69333,normal
10.0401,8.95135,9.84651,10.7537,7.18644,10.7362,9.67923,9.62684,9.1305,7.40169,7.8495,9.26875,10.8011,9.40918,9.0294,9.67041,10.043,7.6569,6.30634,8.66436,8.68645,7.35762,8.75416,5.72262,7.0803,6.40119,5.83608,4.67664,9.56023,7.04514,5.94563,7.20944,7.58695,5.4378,7.52909,6.88227,9.02759,8.42506,9.3429,9.94478,8.17713,5.25093,7.79482,6.52073,7.45255,5.37687,8.83121,5.11733,6.8475,6.93106,6.7829,6.34035,6.23968,6.75043,5.61006,6.60426,6.5135,8.13994,9.37754,8.74893,8.19719,6.70353,13.3232,7.84838,5.06621,6.61779,7.20946,8.31422,7.2239,5.96005,5.42028,5.70648,5.6885,6.52204,6.98457,6.09344,6.78969,5.8721,8.60367,5.64479,5.01348,6.89359,6.1458,11.897,7.68348,9.00028,8.07305,5.63331,8.12134,4.3934,5.3593,4.67394,6.20481,8.3399,6.24502,4.37733,9.5577,10.2521,7.37126,5.71134,normal
9.77181,8.95587,10.0208,10.7094,6.23652,10.3757,10.1807,9.57021,9.13677,7.13864,7.72469,8.50603,10.2229,9.59025,8.03612,8.86076,9.46891,7.54864,6.8091,9.01889,8.64553,6.86577,8.62084,6.30983,7.33854,6.50919,5.19794,4.31094,9.52024,7.18506,6.27278,7.11948,8.10012,5.59501,7.93279,6.81859,8.56816,7.95556,9.71895,10.6502,8.20263,5.27262,7.8115,6.61649,7.9344,5.42646,8.42713,5.46167,6.9275,6.99642,6.85012,6.53404,6.74969,7.07239,5.47755,7.1079,6.9099,8.47453,9.35667,7.80767,8.50643,6.6059,13.4402,7.42652,4.87073,7.1835,7.7515,8.69537,7.31253,6.06514,5.40899,6.77826,5.69681,6.86037,6.89531,6.42755,7.43392,5.0875,8.71149,5.87036,5.05974,6.67233,5.82074,12.1717,7.9376,8.81482,8.31392,6.14996,8.2764,4.4666,5.63205,4.96303,6.59232,8.57327,6.73301,4.51086,9.81707,9.72982,7.43032,5.46221,normal
8.98901,8.42996,9.66536,9.7485,6.07447,10.2292,9.4484,9.432,8.17683,6.28846,7.0309,7.55705,10.5758,9.31571,7.66749,5.5561,8.61391,7.62585,6.57755,9.46344,8.91237,7.28908,8.50056,6.09345,7.27637,6.49713,5.35138,4.54433,8.62355,7.30348,6.8892,7.0005,8.87992,6.44187,8.45352,7.81303,10.2434,7.47848,8.93253,9.3576,8.0689,5.68186,7.285,5.68256,7.88527,5.56336,7.9451,5.51882,7.01021,7.04894,6.40782,7.37096,6.8342,7.52671,5.46779,6.86325,7.97484,7.70771,8.8652,7.82058,8.36716,7.04251,13.4831,7.6221,5.06641,7.72325,7.92129,9.02453,7.77927,5.84391,5.27747,6.27388,6.04441,6.4928,6.21306,6.86035,8.06929,7.67421,8.56776,6.51542,5.28785,7.70065,5.94615,10.8296,7.45528,9.01331,8.63202,6.53067,8.34409,4.46966,6.42598,4.74213,7.01045,8.79065,6.80638,4.68683,9.98198,9.55616,7.76626,5.26041,normal
